corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
A+,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6005,130098 E100,130098,100,,,0,100,100
C,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5953,130100 A100,130100,0,79,,0,76,100
C,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5943,130100 B100,130100,0,79,,0,76,100
C+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5999,130100 C120,130100,0,84,79,0,78,100
B-,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5997,130100 D100,130100,20,81,,0,80,100
C,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6005,130100 E100,130100,0,,,0,73,100
A+,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5994,130102 A006,130102,100,97,,0,98,100
A,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5933,130102 B006,130102,100,90,,0,93,100
A+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5991,130102 C006,130102,100,,97,0,98,100
A+,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5985,130102 D006,130102,100,97,,0,98,100
C,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5937,130106 A100,130106,0,78,,0,76,100
C+,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5942,130106 B100,130106,50,77,,0,79,100
B-,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5999,130106 C120,130106,0,84,86,0,81,100
C-,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,5948,130106 D100,130106,0,73,,0,72,100
C,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6013,130106 E100,130106,0,,,0,76,100
A-,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6019,130108 A100,130108,100,86,,0,90,100
B+,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5943,130108 B100,130108,50,89,,0,88,100
B+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5946,130108 C120,130108,33,98,89,0,89,100
B+,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5948,130108 D100,130108,80,85,,0,88,100
B,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6013,130108 E100,130108,0,,,0,83,100
B-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5966,130109 A006,130109,16,84,,0,81,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5933,130109 B006,130109,100,81,,0,87,100
C+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5939,130109 C006,130109,0,,80,0,77,100
C+,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5956,130109 D006,130109,0,82,,0,78,100
B+,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6019,130112 A100,130112,50,88,,0,87,100
B+,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5955,130112 B100,130112,50,89,,0,88,100
B-,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5981,130112 C120,130112,16,85,81,0,80,100
B,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5997,130112 D100,130112,20,86,,0,83,100
B-,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5992,130112 E100,130112,33,,,0,80,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5965,130114 A006,130114,33,88,,0,86,100
B,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5974,130114 B006,130114,100,76,,0,83,100
B,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6006,130114 C006,130114,100,,80,0,86,100
B-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5956,130114 D006,130114,66,77,,0,81,100
A,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5994,130115 A006,130115,75,97,,0,96,100
A-,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5974,130115 B006,130115,100,85,,0,90,100
A,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5939,130115 C006,130115,100,,90,0,93,100
A,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6016,130115 D006,130115,100,90,,0,93,100
I,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,5953,130116 A100,130116,8,86,,0,80,88
B-,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5942,130116 B100,130116,0,84,,0,80,100
B+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5981,130116 C120,130116,0,95,98,0,89,100
C,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5962,130116 D100,130116,0,77,,0,75,100
I,AT-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,5932,130116 E200,130116,66,,,1,97,100
A-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5966,130117 A006,130117,8,99,,0,91,100
A,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5993,130117 B006,130117,100,92,,0,94,100
A+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6009,130117 C006,130117,100,,96,0,97,100
A-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6016,130117 D006,130117,33,95,,0,91,100
A,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5965,130118 A006,130118,58,100,,0,96,100
A-,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5974,130118 B006,130118,100,89,,0,92,100
A+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6009,130118 C006,130118,100,,97,0,98,100
A,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6016,130118 D006,130118,66,97,,0,95,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5994,130119 A006,130119,0,92,,0,85,100
A-,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5993,130119 B006,130119,100,86,,0,90,100
B,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5991,130119 C006,130119,75,,79,0,83,100
B,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6016,130119 D006,130119,0,89,,0,83,100
B,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5953,130120 A100,130120,8,89,,0,84,100
B-,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5943,130120 B100,130120,50,80,,0,82,100
B-,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5999,130120 C120,130120,0,83,88,0,81,100
C,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5997,130120 D100,130120,20,74,,0,75,100
B,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6013,130120 E100,130120,0,,,0,83,100
A,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5937,130121 A100,130121,50,96,,0,93,100
A,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5955,130121 B100,130121,50,100,,0,96,100
A+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5999,130121 C120,130121,83,100,98,0,98,100
A,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5997,130121 D100,130121,60,96,,0,94,100
A-,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6005,130121 E100,130121,16,,,0,92,100
B,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5937,130122 A100,130122,8,87,,0,83,100
A-,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5955,130122 B100,130122,100,87,,0,91,100
C,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5946,130122 C120,130122,0,83,76,0,76,100
C+,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5962,130122 D100,130122,40,76,,0,78,100
B+,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5992,130122 E100,130122,100,,,0,88,100
B+,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5930,130124 A006,130124,0,97,,0,89,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5974,130124 B006,130124,66,85,,0,87,100
B,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5939,130124 C006,130124,0,,93,0,86,100
B+,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5956,130124 D006,130124,0,95,,0,88,100
B+,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5966,130125 A006,130125,66,89,,0,89,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5933,130125 B006,130125,100,83,,0,88,100
B+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5939,130125 C006,130125,100,,82,0,87,100
B+,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5956,130125 D006,130125,66,85,,0,87,100
A,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6019,130128 A100,130128,100,94,,0,96,100
A+,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5943,130128 B100,130128,100,98,,0,99,100
A+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5946,130128 C120,130128,100,94,96,0,97,100
A-,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5948,130128 D100,130128,80,89,,0,91,100
B+,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6013,130128 E100,130128,33,,,0,89,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5966,130129 A006,130129,8,87,,0,83,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5933,130129 B006,130129,66,85,,0,87,100
B-,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6009,130129 C006,130129,75,,76,0,81,100
B-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5985,130129 D006,130129,0,87,,0,82,100
A+,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5937,130131 A100,130131,100,98,,0,99,100
A+,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5942,130131 B100,130131,100,100,,0,100,100
A-,AT-Math II,C220,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5967,130131 C220,130131,66,89,95,0,92,100
A,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5962,130131 D100,130131,100,94,,0,96,100
A+,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6013,130131 E100,130131,100,,,0,99,100
B-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5930,130133 A006,130133,8,86,,0,82,100
B,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5974,130133 B006,130133,100,76,,0,83,100
B+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6009,130133 C006,130133,75,,85,0,87,100
B,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5985,130133 D006,130133,100,79,,0,85,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5930,130134 A006,130134,0,91,,0,85,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5972,130134 B006,130134,100,84,,0,89,100
C+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5939,130134 C006,130134,25,,79,0,79,100
C,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,5931,130134 D006,130134,0,77,,0,75,100
B-,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5953,130135 A100,130135,0,85,,0,81,100
B,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5942,130135 B100,130135,0,88,,0,83,100
B,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5981,130135 C120,130135,0,94,89,0,85,100
B-,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5962,130135 D100,130135,40,82,,0,82,100
B,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5992,130135 E100,130135,0,,,0,83,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5994,130136 A006,130136,33,89,,0,86,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5993,130136 B006,130136,100,83,,0,88,100
B,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6006,130136 C006,130136,100,,78,0,85,100
A-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5931,130136 D006,130136,100,89,,0,92,100
,AT-Ancient Civilizations (M),A006M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6047,130138 A006,130138,0,,,0,,100
,AT-English 6 (M),B006M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6043,130138 B006,130138,16,,,0,,100
,AT-Math 6 (M),C006M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6045,130138 C006,130138,33,,,0,,100
,AT-Integrated Science 6 (M),D006M,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6044,130138 D006,130138,28,,,0,,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5966,130140 A006,130140,50,86,,0,86,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5933,130140 B006,130140,100,83,,0,88,100
B,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5939,130140 C006,130140,100,,80,0,86,100
C+,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5956,130140 D006,130140,66,74,,0,79,100
B-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5930,130141 A006,130141,8,84,,0,81,100
C+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5993,130141 B006,130141,0,80,,0,77,100
C-,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,5991,130141 C006,130141,0,,70,0,70,100
B-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5956,130141 D006,130141,66,78,,0,82,100
B,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5953,130143 A100,130143,8,91,,0,85,100
B-,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5943,130143 B100,130143,50,81,,0,82,100
A,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5946,130143 C120,130143,66,100,95,0,95,100
B-,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5962,130143 D100,130143,40,79,,0,80,100
B,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5992,130143 E100,130143,16,,,0,84,100
B-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5994,130145 A006,130145,0,87,,0,82,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5993,130145 B006,130145,100,83,,0,88,100
A,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6006,130145 C006,130145,100,,94,0,96,100
A-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5931,130145 D006,130145,66,90,,0,90,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5965,130148 A006,130148,25,89,,0,86,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5972,130148 B006,130148,100,82,,0,87,100
C+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5991,130148 C006,130148,100,,70,0,79,100
B,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6016,130148 D006,130148,100,78,,0,85,100
A,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6019,130150 A100,130150,100,92,,0,94,100
A,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5943,130150 B100,130150,100,91,,0,94,100
A+,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5946,130150 C120,130150,100,100,93,0,97,100
A,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5948,130150 D100,130150,100,91,,0,94,100
A,AT-Spanish 1,E100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6005,130150 E100,130150,100,,,0,95,100
B,AT-Modern World 1,A100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6019,130151 A100,130151,33,88,,0,86,100
A-,AT-English 9,B100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5943,130151 B100,130151,50,93,,0,91,100
A,AT-Math I,C120,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,5946,130151 C120,130151,33,100,98,0,93,100
B,AT-Biology,D100,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5948,130151 D100,130151,40,88,,0,86,100
A+,AT-Spanish 2,E200,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,5932,130151 E200,130151,100,,,0,100,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5994,130152 A006,130152,0,92,,0,85,100
B+,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5974,130152 B006,130152,100,81,,0,87,100
C+,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,5939,130152 C006,130152,0,,81,0,78,100
B-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6016,130152 D006,130152,0,85,,0,81,100
B,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5994,130153 A006,130153,16,91,,0,86,100
B,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5993,130153 B006,130153,100,77,,0,84,100
B-,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6006,130153 C006,130153,75,,75,0,80,100
A-,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5931,130153 D006,130153,66,90,,0,90,100
A-,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5994,130156 A006,130156,8,100,,0,92,100
A-,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5933,130156 B006,130156,100,88,,0,92,100
B-,AT-Math 6,C006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,5939,130156 C006,130156,25,,82,0,81,100
B,AT-Integrated Science 6,D006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,5931,130156 D006,130156,0,90,,0,84,100
B+,AT-Ancient Civilizations,A006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,5994,130157 A006,130157,16,93,,0,88,100
A-,AT-English 6,B006,6/20/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,5993,130157 B006,130157,100,85,,0,90,100
