corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
B,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76809_2017-08-15,11825 C220,11825,50,,83,0,84,100
B-,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76857_2017-08-15,11825 D300,11825,0,86,,0,81,100
B-,SP-AP Spanish Language,E400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76877_2017-08-15,11825 E400,11825,0,,,0,81,100
B+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81164_2017-08-15,11825 F502,11825,100,81,,0,87,100
A-,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81158_2017-08-15,11825 G022,11825,100,87,,0,91,100
A-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76848_2017-08-15,11826 A200,11826,93,87,,0,90,100
A+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76828_2017-08-15,11826 B200,11826,100,97,,0,98,100
A,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76871_2017-08-15,11826 C220,11826,66,,100,0,96,100
A,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76842_2017-08-15,11826 D300,11826,50,100,,0,96,100
A-,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76811_2017-08-15,11826 E200,11826,100,,,0,90,100
A+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81164_2017-08-15,11826 F502,11826,100,98,,0,99,100
P,Game Programming - HS,I202,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81182_2017-08-15,11826 I202,11826,100,100,,0,100,100
C-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76889_2017-08-15,11827 A200,11827,0,72,,0,71,100
B-,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76824_2017-08-15,11827 B200,11827,33,82,,0,81,100
C-,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76838_2017-08-15,11827 C220,11827,0,,70,0,70,100
C,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76894_2017-08-15,11827 D300,11827,0,75,,0,74,100
C+,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76884_2017-08-15,11827 E300,11827,0,,,0,78,100
F,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81174_2017-08-15,11827 F512,11827,0,78,,2,69,66
NP,Game Programming - HS,I202,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81182_2017-08-15,11827 I202,11827,100,70,,3,49,0
B,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76889_2017-08-15,11828 A200,11828,6,87,,0,83,100
A-,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76866_2017-08-15,11828 B200,11828,33,96,,0,91,100
C+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76838_2017-08-15,11828 C220,11828,16,,80,0,78,100
B,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76856_2017-08-15,11828 D300,11828,0,93,,0,86,100
B,SP-AP Spanish Language,E400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76877_2017-08-15,11828 E400,11828,0,,,0,85,100
P,Wilderness Perspectives,I108,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81186_2017-08-15,11828 I108,11828,100,93,,0,95,100
A-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76848_2017-08-15,11829 A200,11829,100,87,,0,91,100
A-,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76828_2017-08-15,11829 B200,11829,100,87,,0,91,100
A+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76871_2017-08-15,11829 C220,11829,100,,94,0,97,100
A,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76842_2017-08-15,11829 D300,11829,100,93,,0,95,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81177_2017-08-15,11829 G1055,11829,100,100,,0,100,100
P,Game Programming - HS,I202,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81182_2017-08-15,11829 I202,11829,100,85,,0,90,100
C,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76807_2017-08-15,11830 A200,11830,0,78,,0,76,100
C+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76824_2017-08-15,11830 B200,11830,0,82,,0,78,100
C,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76809_2017-08-15,11830 C220,11830,0,,76,0,73,100
C,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76857_2017-08-15,11830 D300,11830,0,77,,0,75,100
C,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76864_2017-08-15,11830 E300,11830,0,,,0,75,100
C+,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,81183_2017-08-15,11830 G102,11830,0,83,,0,79,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,81157_2017-08-15,11830 I300,11830,0,81,,0,78,100
A,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76807_2017-08-15,11831 A200,11831,100,91,,0,94,100
A+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76866_2017-08-15,11831 B200,11831,100,99,,0,99,100
A+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76872_2017-08-15,11831 C220,11831,100,,100,0,100,100
A+,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76842_2017-08-15,11831 D300,11831,100,99,,0,99,100
A+,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76829_2017-08-15,11831 E300,11831,100,,,0,100,100
A-,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81178_2017-08-15,11831 F502,11831,100,85,,0,90,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81177_2017-08-15,11831 G1055,11831,100,100,,0,100,100
B-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76869_2017-08-15,11832 A200,11832,40,79,,0,80,100
B,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76875_2017-08-15,11832 B200,11832,66,80,,0,83,100
B,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76838_2017-08-15,11832 C220,11832,0,,92,0,83,100
B,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76856_2017-08-15,11832 D300,11832,0,88,,0,83,100
C+,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76798_2017-08-15,11832 E200,11832,50,,,0,79,100
B-,(BD) Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81166_2017-08-15,11832 G101,11832,0,85,,0,81,100
A-,Advanced Journalism,G200,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81184_2017-08-15,11832 G200,11832,0,100,,0,91,100
C,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76848_2017-08-15,11833 A200,11833,0,74,,0,73,100
B-,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76828_2017-08-15,11833 B200,11833,0,84,,0,80,100
C,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76809_2017-08-15,11833 C220,11833,0,,75,0,73,100
C,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76857_2017-08-15,11833 D300,11833,0,75,,0,74,100
I,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,76884_2017-08-15,11833 E300,11833,0,,,0,64,92
B,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81178_2017-08-15,11833 F502,11833,100,78,,0,85,100
NP,GirlStrong,I194,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,81170_2017-08-15,11833 I194,11833,100,67,,0,77,100
A-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76848_2017-08-15,11834 A200,11834,100,87,,0,91,100
A+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76828_2017-08-15,11834 B200,11834,100,98,,0,99,100
A-,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76871_2017-08-15,11834 C220,11834,100,,86,0,92,100
A,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76842_2017-08-15,11834 D300,11834,75,96,,0,95,100
B,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76811_2017-08-15,11834 E200,11834,33,,,0,83,100
A+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81164_2017-08-15,11834 F502,11834,100,100,,0,100,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81183_2017-08-15,11834 G102,11834,0,100,,0,91,100
C,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76875_2017-08-15,11836 B200,11836,0,74,,0,73,100
I,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,76871_2017-08-15,11836 C220,11836,0,,63,0,66,100
C-,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76857_2017-08-15,11836 D300,11836,0,72,,0,71,100
C,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76884_2017-08-15,11836 E300,11836,12,,,0,75,100
F,Intro to Visual Arts,F502M,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,83091_2017-08-15,11836 F502,11836,100,64,,0,64,100
NP,Game Programming - HS,I202M,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,83095_2017-08-15,11836 I202,11836,100,63,,1,74,100
B-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76848_2017-08-15,11837 A200,11837,33,80,,0,80,100
B,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76875_2017-08-15,11837 B200,11837,33,85,,0,84,100
C+,SP-Math III,C320,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76841_2017-08-15,11837 C320,11837,40,,75,0,77,100
B-,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76894_2017-08-15,11837 D300,11837,25,81,,0,80,100
B,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76884_2017-08-15,11837 E300,11837,12,,,0,86,100
A,Intro to Video Production (E),F511,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81181_2017-08-15,11837 F511,11837,,,,0,94,
A+,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81167_2017-08-15,11837 G299,11837,100,100,,0,100,100
A+,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76889_2017-08-15,11839 A200,11839,100,95,,0,97,100
A+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76866_2017-08-15,11839 B200,11839,100,99,,0,99,100
A+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76838_2017-08-15,11839 C220,11839,100,,97,0,98,100
A+,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76856_2017-08-15,11839 D300,11839,100,97,,0,98,100
A-,SP-AP Spanish Language,E400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76877_2017-08-15,11839 E400,11839,83,,,0,92,100
A-,Intro to Programming,I1106ICS,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81160_2017-08-15,11839 G103,11839,100,85,,0,90,100
A+,Human Rights ,I1106HR,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81165_2017-08-15,11839 G297,11839,100,100,,0,100,100
C,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76889_2017-08-15,11840 A200,11840,0,78,,0,76,100
C+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76824_2017-08-15,11840 B200,11840,0,83,,0,79,100
C,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76871_2017-08-15,11840 C220,11840,16,,71,0,73,100
C,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76894_2017-08-15,11840 D300,11840,12,76,,0,75,100
C,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76811_2017-08-15,11840 E200,11840,0,,,0,74,100
F,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,81158_2017-08-15,11840 G022,11840,100,68,,0,78,100
F,Intro to Programming,I1106ICS,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,81160_2017-08-15,11840 G103,11840,0,54,,0,55,83
A,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76889_2017-08-15,11841 A200,11841,100,92,,0,94,100
A+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76824_2017-08-15,11841 B200,11841,100,99,,0,99,100
A+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76871_2017-08-15,11841 C220,11841,100,,100,0,100,100
A,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76857_2017-08-15,11841 D300,11841,100,94,,0,96,100
A,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76884_2017-08-15,11841 E300,11841,87,,,0,95,100
A+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81178_2017-08-15,11841 F502,11841,100,97,,0,98,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81177_2017-08-15,11841 G1055,11841,100,100,,0,100,100
A-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76807_2017-08-15,11842 A200,11842,93,88,,0,91,100
A-,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76866_2017-08-15,11842 B200,11842,100,88,,0,92,100
A,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76872_2017-08-15,11842 C220,11842,66,,97,0,94,100
A,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76842_2017-08-15,11842 D300,11842,87,91,,0,93,100
B,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76798_2017-08-15,11842 E200,11842,83,,,0,84,100
A-,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81178_2017-08-15,11842 F502,11842,100,88,,0,92,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81157_2017-08-15,11842 I300,11842,66,96,,0,94,100
C+,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76848_2017-08-15,11843 A200,11843,20,79,,0,78,100
B+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76828_2017-08-15,11843 B200,11843,66,89,,0,89,100
B,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76838_2017-08-15,11843 C220,11843,0,,93,0,83,100
B+,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76842_2017-08-15,11843 D300,11843,37,93,,0,89,100
B-,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76884_2017-08-15,11843 E300,11843,12,,,0,81,100
A-,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81174_2017-08-15,11843 F512,11843,50,92,,0,90,100
P,Game Programming - HS,I202,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81182_2017-08-15,11843 I202,11843,100,74,,0,82,100
C,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76807_2017-08-15,11844 A200,11844,0,78,,0,76,100
C,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76824_2017-08-15,11844 B200,11844,0,78,,0,76,100
C-,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76809_2017-08-15,11844 C220,11844,0,,74,0,72,100
C,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76857_2017-08-15,11844 D300,11844,0,79,,0,76,100
C-,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76811_2017-08-15,11844 E200,11844,0,,,0,71,100
B+,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81167_2017-08-15,11844 G299,11844,0,97,,0,89,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81157_2017-08-15,11844 I300,11844,0,85,,0,81,100
C-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76848_2017-08-15,11845 A200,11845,0,73,,0,72,100
B+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76866_2017-08-15,11845 B200,11845,100,82,,0,87,100
C-,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76871_2017-08-15,11845 C220,11845,0,,72,0,71,100
B-,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76894_2017-08-15,11845 D300,11845,0,84,,0,80,100
C,SP-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76812_2017-08-15,11845 E200,11845,0,,,0,73,100
C-,Intro to Video Production (E),F511,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,81181_2017-08-15,11845 F511,11845,,,,0,70,
P,Human Sexuality,I121,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81172_2017-08-15,11845 I121,11845,100,78,,0,85,100
B-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76869_2017-08-15,11846 A200,11846,40,79,,0,80,100
B,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76875_2017-08-15,11846 B200,11846,66,84,,0,86,100
C,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76872_2017-08-15,11846 C220,11846,0,,78,0,75,100
B,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76857_2017-08-15,11846 D300,11846,50,83,,0,84,100
C,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76864_2017-08-15,11846 E300,11846,0,,,0,73,100
A-,Entrepreneurship,G022M,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,83083_2017-08-15,11846 G022,11846,100,87,,0,91,100
C+,Intro to Programming,G103M,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,83089_2017-08-15,11846 G103,11846,100,70,,0,79,100
C,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76889_2017-08-15,11847 A200,11847,0,78,,0,76,100
C+,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76828_2017-08-15,11847 B200,11847,33,77,,0,78,100
C,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76838_2017-08-15,11847 C220,11847,16,,71,0,73,100
C+,SP-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76856_2017-08-15,11847 D300,11847,0,80,,0,77,100
C,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76884_2017-08-15,11847 E300,11847,12,,,0,75,100
B,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81174_2017-08-15,11847 F512,11847,0,93,,0,86,100
C,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,81167_2017-08-15,11847 G299,11847,0,75,,0,74,100
B-,SP-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76807_2017-08-15,11849 A200,11849,66,75,,0,80,100
A,SP-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76866_2017-08-15,11849 B200,11849,100,90,,0,93,100
C+,SP-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76809_2017-08-15,11849 C220,11849,0,,83,0,77,100
